customer_id,first_name,last_name,email,signup_date,customer_type,acquisition_channel,city,province,country,region_id
488,Olivia,Kaur,olivia.kaur116@shaw.ca,2023-07-23,New,Organic,Red Deer,Alberta,Canada,4
489,Mia,Singh,mia.singh256@hotmail.com,2023-06-05,VIP,Paid Ads,Winnipeg,Manitoba,Canada,4
490,Isabella,Hall,isabella.hall611@shaw.ca,2023-09-08,New,Paid Ads,Edmonton,Alberta,Canada,6
491,William,Wilson,william.wilson881@hotmail.com,2024-10-03,New,Organic,Halifax,Nova Scotia,Canada,4
492,Rachel,Chen,rachel.chen272@telus.net,2023-10-09,New,Referral,Halifax,Nova Scotia,Canada,3
493,Zoe,Roy,zoe.roy837@shaw.ca,2023-07-17,New,Referral,Mississauga,Ontario,Canada,5
494,William,Chen,william.chen636@gmail.com,2023-06-10,Returning,Paid Ads,Red Deer,Alberta,Canada,4
495,Olivia,Pelletier,olivia.pelletier522@gmail.com,2024-05-04,New,Paid Ads,Vancouver,British Columbia,Canada,3
496,Charlotte,Pelletier,charlotte.pelletier824@gmail.com,2023-05-06,VIP,Paid Ads,Halifax,Nova Scotia,Canada,5
497,Charlotte,Smith,charlotte.smith482@telus.net,2023-07-04,Returning,Email,Red Deer,Alberta,Canada,3
498,Olivia,Nguyen,olivia.nguyen116@telus.net,2023-06-27,New,Paid Ads,Halifax,Nova Scotia,Canada,4
499,Emily,Singh,emily.singh117@gmail.com,2023-05-31,New,Organic,Winnipeg,Manitoba,Canada,4
500,James,Roberts,james.roberts117@hotmail.com,2023-12-02,VIP,Email,London,Ontario,Canada,2
501,James,Pelletier,james.pelletier209@shaw.ca,2023-12-07,New,Email,Halifax,Nova Scotia,Canada,5
502,Julia,Taylor,julia.taylor296@shaw.ca,2023-12-18,New,Referral,Winnipeg,Manitoba,Canada,6
503,Daniel,Patel,daniel.patel914@hotmail.com,2023-06-24,Returning,Referral,Ottawa,Ontario,Canada,2
504,Benjamin,Brown,benjamin.brown678@telus.net,2024-03-02,Returning,Paid Ads,Hamilton,Ontario,Canada,2
505,Ava,Lewis,ava.lewis769@gmail.com,2023-05-25,Returning,Referral,Edmonton,Alberta,Canada,1
506,Laura,Wilson,laura.wilson488@telus.net,2024-08-10,New,Organic,Vancouver,British Columbia,Canada,6
507,Benjamin,Singh,benjamin.singh819@gmail.com,2023-01-01,New,Email,Montreal,Quebec,Canada,6
508,Amelia,Brown,amelia.brown679@hotmail.com,2023-02-22,Returning,Organic,Longueuil,Quebec,Canada,2
509,Laura,Taylor,laura.taylor316@shaw.ca,2023-08-08,New,Email,Winnipeg,Manitoba,Canada,6
510,Natalie,Bouchard,natalie.bouchard147@hotmail.com,2024-07-28,VIP,Organic,Halifax,Nova Scotia,Canada,1
511,Julia,Brown,julia.brown283@gmail.com,2024-11-18,Returning,Organic,Halifax,Nova Scotia,Canada,5
512,Julia,Bouchard,julia.bouchard701@shaw.ca,2023-06-08,Returning,Email,Toronto,Ontario,Canada,2
513,Charlotte,Gagnon,charlotte.gagnon406@gmail.com,2024-01-16,Returning,Email,Halifax,Nova Scotia,Canada,6
514,Amelia,Kaur,amelia.kaur793@telus.net,2023-01-19,Returning,Paid Ads,Red Deer,Alberta,Canada,5
515,Natalie,Singh,natalie.singh909@shaw.ca,2023-10-06,New,Referral,Hamilton,Ontario,Canada,1
516,Grace,Roberts,grace.roberts154@hotmail.com,2023-12-10,New,Referral,Coquitlam,British Columbia,Canada,1
517,Emma,Wright,emma.wright719@hotmail.com,2024-10-16,Returning,Paid Ads,Calgary,Alberta,Canada,5
518,Madison,Nguyen,madison.nguyen130@hotmail.com,2024-08-27,New,Organic,Winnipeg,Manitoba,Canada,1
519,Chloe,Lee,chloe.lee464@shaw.ca,2023-10-18,New,Paid Ads,Longueuil,Quebec,Canada,3
520,William,King,william.king187@telus.net,2024-09-13,Returning,Paid Ads,Laval,Quebec,Canada,6
521,Madison,Nguyen,madison.nguyen184@gmail.com,2023-01-03,Returning,Email,Mississauga,Ontario,Canada,2
522,Mia,Anderson,mia.anderson424@telus.net,2024-03-29,VIP,Organic,Laval,Quebec,Canada,2
523,Liam,Taylor,liam.taylor555@hotmail.com,2024-10-26,New,Paid Ads,Vancouver,British Columbia,Canada,5
524,Liam,Gagnon,liam.gagnon189@shaw.ca,2023-10-27,New,Referral,Toronto,Ontario,Canada,6
525,Amelia,Wright,amelia.wright126@gmail.com,2024-05-12,Returning,Referral,Longueuil,Quebec,Canada,5
526,Sophia,Young,sophia.young984@hotmail.com,2023-01-21,New,Referral,Winnipeg,Manitoba,Canada,5
527,Benjamin,Smith,benjamin.smith897@telus.net,2023-05-04,VIP,Email,Hamilton,Ontario,Canada,3
528,Sophia,Roberts,sophia.roberts801@shaw.ca,2023-02-20,New,Organic,Winnipeg,Manitoba,Canada,5
529,Benjamin,Martin,benjamin.martin374@hotmail.com,2024-04-14,New,Paid Ads,Edmonton,Alberta,Canada,5
530,Oliver,Anderson,oliver.anderson382@telus.net,2024-01-08,New,Referral,Burnaby,British Columbia,Canada,5
531,Lucas,Walker,lucas.walker357@hotmail.com,2023-06-05,Returning,Email,Montreal,Quebec,Canada,2
532,Ava,Roberts,ava.roberts568@shaw.ca,2024-02-24,Returning,Paid Ads,Halifax,Nova Scotia,Canada,1
533,Emma,Anderson,emma.anderson440@telus.net,2024-08-11,New,Organic,Toronto,Ontario,Canada,6
534,Rachel,Nguyen,rachel.nguyen442@telus.net,2024-04-03,New,Email,Quebec City,Quebec,Canada,2
535,Lucas,Pelletier,lucas.pelletier428@hotmail.com,2023-02-08,Returning,Referral,Halifax,Nova Scotia,Canada,1
536,Daniel,Lewis,daniel.lewis281@hotmail.com,2024-03-20,New,Email,Edmonton,Alberta,Canada,4
537,Benjamin,Hall,benjamin.hall433@shaw.ca,2024-03-27,New,Paid Ads,Hamilton,Ontario,Canada,1
538,Benjamin,Lee,benjamin.lee677@gmail.com,2023-06-21,New,Paid Ads,Quebec City,Quebec,Canada,3
539,Isabella,Kaur,isabella.kaur844@gmail.com,2023-05-21,Returning,Paid Ads,Winnipeg,Manitoba,Canada,5
540,Ethan,Lewis,ethan.lewis951@hotmail.com,2023-08-08,New,Organic,Edmonton,Alberta,Canada,2
541,Grace,Brown,grace.brown748@shaw.ca,2024-01-13,New,Paid Ads,Longueuil,Quebec,Canada,1
542,Ella,White,ella.white908@telus.net,2023-06-03,New,Email,Mississauga,Ontario,Canada,2
543,Benjamin,Brown,benjamin.brown647@telus.net,2024-10-25,Returning,Email,Longueuil,Quebec,Canada,2
544,James,Morin,james.morin909@gmail.com,2023-05-26,Returning,Paid Ads,Halifax,Nova Scotia,Canada,1
545,Liam,Lewis,liam.lewis887@gmail.com,2024-03-14,Returning,Referral,Winnipeg,Manitoba,Canada,1
546,Ava,Clark,ava.clark762@shaw.ca,2024-04-27,VIP,Organic,Halifax,Nova Scotia,Canada,5
547,Daniel,Johnson,daniel.johnson915@hotmail.com,2024-10-23,New,Referral,Winnipeg,Manitoba,Canada,3
548,Lucas,Taylor,lucas.taylor327@hotmail.com,2024-03-30,Returning,Paid Ads,Vancouver,British Columbia,Canada,1
549,James,Roberts,james.roberts483@telus.net,2024-08-12,Returning,Organic,Winnipeg,Manitoba,Canada,6
550,Benjamin,Lopez,benjamin.lopez125@hotmail.com,2023-11-16,New,Organic,Halifax,Nova Scotia,Canada,2
551,Oliver,Taylor,oliver.taylor218@gmail.com,2024-07-07,New,Referral,Hamilton,Ontario,Canada,1
552,Rachel,Roberts,rachel.roberts451@hotmail.com,2024-04-03,VIP,Email,Edmonton,Alberta,Canada,6
553,Ethan,Roy,ethan.roy456@telus.net,2024-06-14,Returning,Paid Ads,Red Deer,Alberta,Canada,2
554,Oliver,Taylor,oliver.taylor168@hotmail.com,2023-10-15,New,Paid Ads,Longueuil,Quebec,Canada,4
555,Ella,Johnson,ella.johnson969@gmail.com,2023-12-19,Returning,Organic,Halifax,Nova Scotia,Canada,1
556,Noah,Wilson,noah.wilson628@shaw.ca,2023-03-11,New,Email,Burnaby,British Columbia,Canada,5
557,Amelia,Singh,amelia.singh573@telus.net,2024-07-14,Returning,Email,Edmonton,Alberta,Canada,5
558,Ava,Roy,ava.roy755@shaw.ca,2024-03-03,New,Organic,Laval,Quebec,Canada,6
559,Hannah,Wright,hannah.wright560@shaw.ca,2024-12-12,Returning,Paid Ads,Montreal,Quebec,Canada,4
560,Alexander,Wright,alexander.wright310@shaw.ca,2024-01-16,New,Paid Ads,Montreal,Quebec,Canada,6
561,Mia,Gagnon,mia.gagnon918@gmail.com,2023-05-10,VIP,Paid Ads,Halifax,Nova Scotia,Canada,6
562,Laura,Singh,laura.singh301@hotmail.com,2023-07-28,VIP,Referral,Edmonton,Alberta,Canada,6
563,Ethan,Taylor,ethan.taylor711@hotmail.com,2023-04-26,New,Email,Hamilton,Ontario,Canada,2
564,Benjamin,Nguyen,benjamin.nguyen460@hotmail.com,2024-07-01,VIP,Organic,Montreal,Quebec,Canada,1
565,Laura,Lopez,laura.lopez729@hotmail.com,2023-11-07,Returning,Paid Ads,Winnipeg,Manitoba,Canada,6
566,Alexander,Brown,alexander.brown220@hotmail.com,2024-09-24,Returning,Email,Halifax,Nova Scotia,Canada,1
567,Ava,Walker,ava.walker810@hotmail.com,2024-02-04,Returning,Email,Burnaby,British Columbia,Canada,3
568,Charlotte,Patel,charlotte.patel688@shaw.ca,2024-10-17,New,Referral,Longueuil,Quebec,Canada,4
569,Benjamin,Wright,benjamin.wright668@shaw.ca,2024-09-18,New,Organic,Edmonton,Alberta,Canada,4
570,Amelia,Chen,amelia.chen422@shaw.ca,2023-09-05,Returning,Organic,Mississauga,Ontario,Canada,6
571,Rachel,Lopez,rachel.lopez109@hotmail.com,2023-05-29,New,Paid Ads,Winnipeg,Manitoba,Canada,2
572,Oliver,Anderson,oliver.anderson518@telus.net,2024-03-31,Returning,Organic,Edmonton,Alberta,Canada,5
573,Hannah,Chen,hannah.chen271@telus.net,2024-04-04,Returning,Paid Ads,Longueuil,Quebec,Canada,5
574,Sophia,Kaur,sophia.kaur133@hotmail.com,2024-10-15,New,Referral,Burnaby,British Columbia,Canada,2
575,Mia,White,mia.white899@shaw.ca,2024-07-31,New,Paid Ads,Winnipeg,Manitoba,Canada,3
576,Ethan,Kaur,ethan.kaur686@gmail.com,2024-03-24,New,Email,Halifax,Nova Scotia,Canada,6
577,Emma,Lee,emma.lee878@gmail.com,2024-02-11,VIP,Paid Ads,Winnipeg,Manitoba,Canada,6
578,Zoe,Lopez,zoe.lopez204@telus.net,2024-02-23,Returning,Referral,Winnipeg,Manitoba,Canada,6
579,Zoe,Pelletier,zoe.pelletier995@hotmail.com,2023-11-12,VIP,Paid Ads,Halifax,Nova Scotia,Canada,4
580,Olivia,Lopez,olivia.lopez549@gmail.com,2023-08-27,New,Paid Ads,Ottawa,Ontario,Canada,2
581,Laura,Taylor,laura.taylor981@hotmail.com,2024-03-04,New,Email,Calgary,Alberta,Canada,2
582,Grace,Nguyen,grace.nguyen730@shaw.ca,2024-10-31,Returning,Referral,Halifax,Nova Scotia,Canada,4
583,Charlotte,Roy,charlotte.roy683@gmail.com,2024-06-09,New,Organic,Calgary,Alberta,Canada,3
584,Liam,Singh,liam.singh431@shaw.ca,2024-07-31,New,Referral,London,Ontario,Canada,2
585,Grace,Walker,grace.walker978@hotmail.com,2023-07-25,VIP,Email,London,Ontario,Canada,2
586,James,Tremblay,james.tremblay868@shaw.ca,2024-06-20,Returning,Organic,Halifax,Nova Scotia,Canada,6
587,Sarah,Wright,sarah.wright818@shaw.ca,2023-10-16,VIP,Paid Ads,Richmond,British Columbia,Canada,1
588,Laura,Anderson,laura.anderson948@hotmail.com,2023-04-20,VIP,Paid Ads,Calgary,Alberta,Canada,5
589,Ava,Gagnon,ava.gagnon245@telus.net,2024-03-11,Returning,Organic,Halifax,Nova Scotia,Canada,6
590,Alexander,Wilson,alexander.wilson562@telus.net,2023-01-25,Returning,Paid Ads,Hamilton,Ontario,Canada,5
591,Sophia,Wilson,sophia.wilson811@hotmail.com,2024-06-20,New,Organic,Surrey,British Columbia,Canada,4
592,Julia,Tremblay,julia.tremblay435@telus.net,2023-01-12,VIP,Email,Hamilton,Ontario,Canada,4
593,Alexander,Smith,alexander.smith750@telus.net,2024-10-14,VIP,Email,Halifax,Nova Scotia,Canada,2
594,Hannah,Lewis,hannah.lewis323@telus.net,2024-03-22,Returning,Organic,Toronto,Ontario,Canada,3
595,Lucas,Pelletier,lucas.pelletier430@hotmail.com,2023-09-11,Returning,Referral,Edmonton,Alberta,Canada,3
596,Rachel,Walker,rachel.walker679@shaw.ca,2023-10-14,New,Referral,London,Ontario,Canada,2
597,Laura,Chen,laura.chen201@gmail.com,2023-12-11,New,Referral,Toronto,Ontario,Canada,2
598,Chloe,Roy,chloe.roy978@gmail.com,2023-09-10,Returning,Referral,Montreal,Quebec,Canada,1
599,Amelia,Lopez,amelia.lopez307@telus.net,2023-03-24,New,Organic,Montreal,Quebec,Canada,1
600,Grace,Morin,grace.morin262@hotmail.com,2023-06-05,New,Referral,Red Deer,Alberta,Canada,4
601,Laura,Morin,laura.morin356@hotmail.com,2024-08-31,Returning,Referral,Toronto,Ontario,Canada,1
602,Sophia,Young,sophia.young505@gmail.com,2023-04-11,Returning,Email,Halifax,Nova Scotia,Canada,5
603,Chloe,Walker,chloe.walker771@telus.net,2024-02-24,Returning,Referral,Halifax,Nova Scotia,Canada,2
604,Sophia,Lewis,sophia.lewis588@shaw.ca,2023-03-04,Returning,Referral,Vancouver,British Columbia,Canada,6
605,Sophia,Anderson,sophia.anderson109@telus.net,2024-04-27,New,Email,Winnipeg,Manitoba,Canada,6
606,Emily,Lewis,emily.lewis810@telus.net,2024-06-09,New,Organic,Toronto,Ontario,Canada,6
607,Charlotte,Chen,charlotte.chen191@telus.net,2024-10-06,New,Paid Ads,Burnaby,British Columbia,Canada,6
608,Zoe,Roy,zoe.roy476@hotmail.com,2024-02-09,New,Referral,Vancouver,British Columbia,Canada,5
609,Natalie,Walker,natalie.walker756@shaw.ca,2024-10-11,Returning,Email,Edmonton,Alberta,Canada,5
610,Hannah,Anderson,hannah.anderson724@gmail.com,2023-03-06,New,Paid Ads,Coquitlam,British Columbia,Canada,2
611,Chloe,Martin,chloe.martin743@shaw.ca,2024-05-07,VIP,Paid Ads,Quebec City,Quebec,Canada,5
612,Zoe,Anderson,zoe.anderson188@shaw.ca,2023-06-22,New,Organic,Longueuil,Quebec,Canada,3
613,Natalie,Taylor,natalie.taylor459@telus.net,2024-05-11,Returning,Referral,Calgary,Alberta,Canada,5
614,Lucas,Hall,lucas.hall760@hotmail.com,2023-11-04,New,Organic,Calgary,Alberta,Canada,2
615,Sophia,White,sophia.white968@gmail.com,2024-05-24,New,Email,Winnipeg,Manitoba,Canada,4
616,Laura,Clark,laura.clark865@shaw.ca,2024-08-16,New,Organic,Mississauga,Ontario,Canada,5
617,Benjamin,Walker,benjamin.walker606@shaw.ca,2024-03-11,VIP,Paid Ads,Halifax,Nova Scotia,Canada,5
618,Benjamin,Taylor,benjamin.taylor640@gmail.com,2024-07-07,VIP,Organic,Edmonton,Alberta,Canada,1
619,Natalie,Smith,natalie.smith496@shaw.ca,2023-04-30,New,Organic,Ottawa,Ontario,Canada,2
620,Laura,Pelletier,laura.pelletier659@hotmail.com,2024-07-25,New,Organic,Winnipeg,Manitoba,Canada,2
621,Hannah,Martin,hannah.martin701@gmail.com,2023-08-30,New,Email,Montreal,Quebec,Canada,5
622,Sophia,Smith,sophia.smith161@gmail.com,2023-10-11,Returning,Paid Ads,Mississauga,Ontario,Canada,3
623,Sarah,King,sarah.king533@telus.net,2023-07-19,New,Organic,Winnipeg,Manitoba,Canada,4
624,Grace,King,grace.king384@shaw.ca,2023-06-22,New,Email,Coquitlam,British Columbia,Canada,4
625,Sophia,Walker,sophia.walker927@shaw.ca,2024-03-24,New,Email,Coquitlam,British Columbia,Canada,5
626,Charlotte,Singh,charlotte.singh417@gmail.com,2023-07-19,New,Referral,Hamilton,Ontario,Canada,1
627,Grace,Wright,grace.wright350@gmail.com,2024-09-12,Returning,Referral,Halifax,Nova Scotia,Canada,1
628,Sophia,Morin,sophia.morin726@telus.net,2024-10-06,Returning,Email,Montreal,Quebec,Canada,2
629,Daniel,Johnson,daniel.johnson112@gmail.com,2024-01-01,VIP,Email,Mississauga,Ontario,Canada,3
630,Grace,Anderson,grace.anderson608@shaw.ca,2024-01-26,Returning,Referral,Halifax,Nova Scotia,Canada,3
631,Liam,Patel,liam.patel480@shaw.ca,2024-03-17,New,Paid Ads,Winnipeg,Manitoba,Canada,6
632,Charlotte,Roberts,charlotte.roberts443@gmail.com,2023-12-18,New,Paid Ads,Toronto,Ontario,Canada,6
633,Sarah,Wright,sarah.wright369@gmail.com,2024-09-14,New,Email,London,Ontario,Canada,1
634,Grace,Kaur,grace.kaur566@telus.net,2023-08-11,Returning,Email,Halifax,Nova Scotia,Canada,1
635,James,Young,james.young476@shaw.ca,2023-11-25,New,Paid Ads,Surrey,British Columbia,Canada,3
636,Amelia,Lee,amelia.lee333@gmail.com,2024-07-14,New,Email,Coquitlam,British Columbia,Canada,6
637,Zoe,Patel,zoe.patel350@gmail.com,2024-09-08,Returning,Paid Ads,Vancouver,British Columbia,Canada,6
638,Olivia,Chen,olivia.chen283@shaw.ca,2024-01-05,New,Email,Hamilton,Ontario,Canada,4
639,Julia,Bouchard,julia.bouchard329@telus.net,2024-05-02,New,Organic,Coquitlam,British Columbia,Canada,5
640,Noah,White,noah.white945@hotmail.com,2023-06-09,Returning,Email,Quebec City,Quebec,Canada,4
641,Sophia,Kaur,sophia.kaur283@gmail.com,2023-08-14,New,Referral,Toronto,Ontario,Canada,1
642,Ava,Roy,ava.roy170@telus.net,2024-02-06,New,Organic,Winnipeg,Manitoba,Canada,3
643,Natalie,Lopez,natalie.lopez188@hotmail.com,2023-05-04,New,Paid Ads,Ottawa,Ontario,Canada,6
644,William,Lopez,william.lopez398@shaw.ca,2024-02-18,VIP,Email,Richmond,British Columbia,Canada,3
645,Alexander,Roy,alexander.roy575@shaw.ca,2024-11-16,New,Organic,London,Ontario,Canada,3
646,Liam,Kaur,liam.kaur254@shaw.ca,2023-05-02,Returning,Referral,Laval,Quebec,Canada,1
647,Emily,Morin,emily.morin654@shaw.ca,2023-08-21,Returning,Organic,Montreal,Quebec,Canada,5
648,Liam,Wilson,liam.wilson101@hotmail.com,2024-10-22,VIP,Paid Ads,Halifax,Nova Scotia,Canada,6
649,Madison,Clark,madison.clark310@gmail.com,2024-10-08,New,Email,Quebec City,Quebec,Canada,3
650,James,White,james.white245@gmail.com,2023-09-13,Returning,Referral,Longueuil,Quebec,Canada,1
651,Grace,Lee,grace.lee965@shaw.ca,2024-06-17,Returning,Organic,Vancouver,British Columbia,Canada,2
652,James,Wright,james.wright865@telus.net,2024-06-24,Returning,Email,Halifax,Nova Scotia,Canada,3
653,Sophia,Kaur,sophia.kaur752@shaw.ca,2024-07-15,New,Referral,Coquitlam,British Columbia,Canada,4
654,Rachel,King,rachel.king545@gmail.com,2024-04-05,New,Organic,Coquitlam,British Columbia,Canada,5
655,Hannah,Anderson,hannah.anderson971@hotmail.com,2023-12-19,Returning,Referral,Edmonton,Alberta,Canada,6
656,Noah,Morin,noah.morin563@hotmail.com,2023-01-19,New,Paid Ads,Quebec City,Quebec,Canada,4
657,Mia,White,mia.white898@shaw.ca,2024-01-02,VIP,Organic,Burnaby,British Columbia,Canada,2
658,Madison,Kaur,madison.kaur268@gmail.com,2023-07-05,New,Organic,Burnaby,British Columbia,Canada,4
659,Ethan,Lopez,ethan.lopez648@gmail.com,2023-09-18,VIP,Email,Hamilton,Ontario,Canada,3
660,Liam,Gagnon,liam.gagnon574@hotmail.com,2023-08-12,VIP,Paid Ads,Edmonton,Alberta,Canada,3
661,Mia,Bouchard,mia.bouchard926@shaw.ca,2024-04-17,Returning,Email,Vancouver,British Columbia,Canada,6
662,Hannah,Walker,hannah.walker955@shaw.ca,2023-08-19,Returning,Paid Ads,Halifax,Nova Scotia,Canada,1
663,Laura,Hall,laura.hall464@shaw.ca,2023-04-22,Returning,Email,Calgary,Alberta,Canada,4
664,Benjamin,Patel,benjamin.patel939@hotmail.com,2024-08-20,Returning,Paid Ads,Richmond,British Columbia,Canada,6
665,Amelia,Smith,amelia.smith196@shaw.ca,2023-01-12,Returning,Paid Ads,Longueuil,Quebec,Canada,1
666,Ethan,Taylor,ethan.taylor163@gmail.com,2024-02-22,Returning,Email,Calgary,Alberta,Canada,3
667,Rachel,Gagnon,rachel.gagnon943@shaw.ca,2023-03-11,VIP,Organic,Calgary,Alberta,Canada,2
668,Benjamin,Young,benjamin.young932@hotmail.com,2023-05-12,New,Email,Halifax,Nova Scotia,Canada,4
669,Sophia,Smith,sophia.smith928@telus.net,2024-06-19,New,Paid Ads,Burnaby,British Columbia,Canada,5
670,Charlotte,Brown,charlotte.brown572@gmail.com,2024-04-13,New,Referral,Toronto,Ontario,Canada,5
671,Olivia,Martin,olivia.martin608@telus.net,2023-07-21,Returning,Email,Winnipeg,Manitoba,Canada,4
672,Emily,King,emily.king462@shaw.ca,2023-02-26,New,Organic,Halifax,Nova Scotia,Canada,4
673,Isabella,Morin,isabella.morin556@hotmail.com,2023-08-09,Returning,Email,Edmonton,Alberta,Canada,5
674,Natalie,Anderson,natalie.anderson762@shaw.ca,2023-12-02,New,Email,Coquitlam,British Columbia,Canada,4
675,Ella,Chen,ella.chen189@gmail.com,2024-06-19,Returning,Paid Ads,Longueuil,Quebec,Canada,3
676,Mia,King,mia.king758@shaw.ca,2023-06-08,New,Referral,Edmonton,Alberta,Canada,1
677,Natalie,Roy,natalie.roy491@gmail.com,2023-11-15,New,Paid Ads,Winnipeg,Manitoba,Canada,5
678,Sarah,Lewis,sarah.lewis452@telus.net,2023-03-17,Returning,Paid Ads,Hamilton,Ontario,Canada,5
679,Julia,Kaur,julia.kaur376@telus.net,2024-12-04,Returning,Organic,Winnipeg,Manitoba,Canada,4
680,Amelia,Smith,amelia.smith130@shaw.ca,2023-12-16,New,Referral,London,Ontario,Canada,1
681,Natalie,Roy,natalie.roy642@telus.net,2023-05-26,New,Organic,Toronto,Ontario,Canada,3
682,Liam,Gagnon,liam.gagnon202@shaw.ca,2024-04-20,Returning,Referral,Winnipeg,Manitoba,Canada,1
683,Ava,Clark,ava.clark882@gmail.com,2023-04-28,Returning,Organic,Edmonton,Alberta,Canada,6
684,Ava,Kaur,ava.kaur280@shaw.ca,2023-09-17,New,Referral,Quebec City,Quebec,Canada,3
685,Ava,Kaur,ava.kaur820@gmail.com,2024-02-03,New,Paid Ads,Ottawa,Ontario,Canada,4
686,Grace,Young,grace.young956@shaw.ca,2023-03-16,Returning,Paid Ads,Winnipeg,Manitoba,Canada,5
687,Sarah,Tremblay,sarah.tremblay602@shaw.ca,2024-05-19,Returning,Paid Ads,Quebec City,Quebec,Canada,2
688,Olivia,Brown,olivia.brown120@shaw.ca,2024-09-10,New,Paid Ads,Burnaby,British Columbia,Canada,6
689,James,Chen,james.chen925@shaw.ca,2024-12-10,Returning,Organic,Richmond,British Columbia,Canada,3
690,Charlotte,Hall,charlotte.hall160@hotmail.com,2024-03-01,VIP,Paid Ads,Halifax,Nova Scotia,Canada,3
691,Emily,Anderson,emily.anderson966@gmail.com,2024-08-03,Returning,Organic,Winnipeg,Manitoba,Canada,4
692,James,Bouchard,james.bouchard821@hotmail.com,2023-02-18,New,Email,Toronto,Ontario,Canada,5
693,Hannah,King,hannah.king409@hotmail.com,2023-12-22,New,Email,Winnipeg,Manitoba,Canada,6
694,Noah,Anderson,noah.anderson910@telus.net,2023-10-22,New,Organic,Red Deer,Alberta,Canada,1
695,Chloe,Chen,chloe.chen824@shaw.ca,2024-09-03,Returning,Paid Ads,Halifax,Nova Scotia,Canada,6
696,William,Lewis,william.lewis781@shaw.ca,2023-12-30,New,Referral,Winnipeg,Manitoba,Canada,4
697,Alexander,Pelletier,alexander.pelletier851@hotmail.com,2024-10-25,New,Organic,Edmonton,Alberta,Canada,6
698,Grace,Walker,grace.walker818@gmail.com,2024-02-12,New,Paid Ads,Calgary,Alberta,Canada,6
699,Alexander,King,alexander.king716@shaw.ca,2023-08-08,New,Referral,Winnipeg,Manitoba,Canada,4
700,Noah,Morin,noah.morin608@gmail.com,2023-09-27,New,Email,Winnipeg,Manitoba,Canada,6
701,Charlotte,Hall,charlotte.hall455@shaw.ca,2024-09-09,Returning,Paid Ads,Halifax,Nova Scotia,Canada,4
702,Noah,Martin,noah.martin557@hotmail.com,2023-08-16,New,Email,Halifax,Nova Scotia,Canada,2
703,Emily,Lee,emily.lee458@gmail.com,2023-09-07,Returning,Organic,Calgary,Alberta,Canada,4
704,Mia,Roy,mia.roy495@gmail.com,2024-11-20,New,Referral,Vancouver,British Columbia,Canada,6
705,Ethan,Roberts,ethan.roberts604@telus.net,2024-09-30,New,Email,Laval,Quebec,Canada,3
706,Natalie,King,natalie.king203@telus.net,2023-05-28,New,Email,London,Ontario,Canada,5
707,Rachel,Chen,rachel.chen562@shaw.ca,2024-03-01,Returning,Email,Winnipeg,Manitoba,Canada,6
708,Sophia,Roy,sophia.roy426@gmail.com,2023-11-09,New,Organic,Richmond,British Columbia,Canada,2
709,Mia,Taylor,mia.taylor484@shaw.ca,2024-08-03,Returning,Paid Ads,Richmond,British Columbia,Canada,5
710,Amelia,Roberts,amelia.roberts446@gmail.com,2023-11-01,New,Organic,Coquitlam,British Columbia,Canada,5
711,Daniel,Nguyen,daniel.nguyen769@telus.net,2024-01-19,VIP,Organic,Montreal,Quebec,Canada,1
712,Amelia,Nguyen,amelia.nguyen203@gmail.com,2023-06-10,New,Email,Laval,Quebec,Canada,2
713,Noah,Thompson,noah.thompson776@hotmail.com,2023-11-23,Returning,Organic,Edmonton,Alberta,Canada,1
714,Ella,Walker,ella.walker502@gmail.com,2024-10-25,New,Paid Ads,Calgary,Alberta,Canada,4
715,Alexander,Singh,alexander.singh469@gmail.com,2023-02-12,New,Paid Ads,Laval,Quebec,Canada,1
716,Emily,Wright,emily.wright304@telus.net,2024-06-12,Returning,Paid Ads,Richmond,British Columbia,Canada,6
717,Emma,Smith,emma.smith183@hotmail.com,2024-09-01,New,Organic,Calgary,Alberta,Canada,5
718,Oliver,Bouchard,oliver.bouchard582@telus.net,2024-05-28,Returning,Organic,Richmond,British Columbia,Canada,2
719,Oliver,Tremblay,oliver.tremblay757@gmail.com,2023-04-08,VIP,Referral,Halifax,Nova Scotia,Canada,5
720,William,King,william.king478@telus.net,2024-11-09,Returning,Email,Edmonton,Alberta,Canada,6
721,Amelia,Lopez,amelia.lopez576@telus.net,2024-07-24,New,Email,Richmond,British Columbia,Canada,3
722,Mia,White,mia.white254@gmail.com,2024-07-14,New,Referral,London,Ontario,Canada,5
723,Madison,Lewis,madison.lewis784@gmail.com,2024-06-15,Returning,Email,Halifax,Nova Scotia,Canada,6
724,Liam,Roy,liam.roy666@shaw.ca,2023-08-02,New,Email,Winnipeg,Manitoba,Canada,5
725,Olivia,Pelletier,olivia.pelletier686@telus.net,2023-03-20,VIP,Email,Longueuil,Quebec,Canada,6
726,Natalie,White,natalie.white504@gmail.com,2024-01-16,New,Paid Ads,Quebec City,Quebec,Canada,4
727,Natalie,Bouchard,natalie.bouchard223@shaw.ca,2023-01-26,Returning,Paid Ads,Halifax,Nova Scotia,Canada,1
728,Madison,Lopez,madison.lopez927@shaw.ca,2023-09-11,New,Email,Calgary,Alberta,Canada,1
729,Isabella,Anderson,isabella.anderson799@gmail.com,2024-07-07,New,Paid Ads,Surrey,British Columbia,Canada,4
