order_id,order_key,order_date,quantity,discount_pct,item_price,payment_method,net_revenue,product_name,unit_cost,unit_margin,unit_price,category_name,customer_name,customer_type,acquisition_channel,country,city,signup_date,region_name
4300,3817,1/22/2024,4,5,14.8,Credit Card,56.24,Scrunchie Style 1,2,9,11,Mini Scrunchies,Emma Wright,Returning,Paid Ads,Canada,Calgary,10/16/2024,British Columbia
3734,3818,10/9/2024,4,20,8.3,PayPal,26.56,Scrunchie Style 2,3,6,10,Scrunchie Bundles,Mia White,VIP,Organic,Canada,Burnaby,1/2/2024,British Columbia
1666,3819,11/9/2024,3,0,6.2,Credit Card,18.6,Scrunchie Style 22,4,7,11,Scrunchie Bundles,Charlotte Taylor,Returning,Referral,Canada,Burnaby,4/29/2023,Prairies
861,3820,8/14/2023,1,20,12.6,PayPal,10.08,Scrunchie Style 17,3,4,7,Mini Scrunchies,Noah Lee,Returning,Paid Ads,Canada,Toronto,11/19/2024,Ontario
845,3821,5/24/2023,2,20,8.1,PayPal,12.96,Scrunchie Style 47,3,4,8,Luxury Silk Scrunchies,Alexander Clark,Returning,Organic,Canada,Red Deer,8/23/2023,Atlantic
3043,3822,5/13/2024,2,15,10.4,Credit Card,17.68,Scrunchie Style 24,3,11,14,Classic Scrunchies,Sophia Wilson,New,Organic,Canada,Surrey,6/20/2024,Quebec
3341,3823,4/30/2023,1,20,13.3,Credit Card,10.64,Scrunchie Style 50,2,7,10,Mini Scrunchies,Mia White,New,Organic,Canada,Burnaby,9/25/2024,Prairies
3490,3824,8/30/2023,2,0,6.3,PayPal,12.6,Scrunchie Style 21,4,10,15,Luxury Silk Scrunchies,Ella King,VIP,Referral,Canada,Halifax,9/29/2023,Prairies
1939,3825,10/11/2023,4,0,7.3,Debit,29.2,Scrunchie Style 40,4,4,9,Luxury Silk Scrunchies,Charlotte Chen,New,Paid Ads,Canada,Halifax,3/31/2023,British Columbia
137,3826,10/24/2024,1,10,6.9,Debit,6.21,Scrunchie Style 29,2,5,8,Mini Scrunchies,Laura Brown,VIP,Paid Ads,Canada,Laval,6/10/2023,Prairies
3233,3827,3/21/2023,4,5,8.1,Credit Card,30.78,Scrunchie Style 14,3,7,10,Luxury Silk Scrunchies,Rachel Wright,VIP,Email,Canada,Burnaby,3/6/2023,Ontario
2221,3828,9/23/2024,4,10,7.6,Debit,27.36,Scrunchie Style 8,3,3,6,Seasonal Prints,Amelia Roy,Returning,Email,Canada,Edmonton,8/31/2024,Prairies
1154,3829,12/23/2023,4,10,8.9,Debit,32.04,Scrunchie Style 30,2,7,10,Mini Scrunchies,Liam Clark,New,Organic,Canada,Halifax,8/17/2024,Ontario
4175,3830,9/1/2024,1,5,12.7,PayPal,12.065,Scrunchie Style 22,4,7,11,Scrunchie Bundles,Lucas Wright,New,Paid Ads,Canada,London,3/28/2024,Alberta
979,3831,10/9/2024,2,0,6.4,Debit,12.8,Scrunchie Style 23,3,8,12,Mini Scrunchies,Rachel Walker,New,Referral,Canada,London,10/14/2023,British Columbia
569,3832,10/31/2023,4,15,6.7,PayPal,22.78,Scrunchie Style 40,4,4,9,Luxury Silk Scrunchies,Mia White,New,Email,Canada,Winnipeg,6/1/2024,Atlantic
2911,3833,5/25/2023,1,20,11.1,Debit,8.88,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Emily Anderson,Returning,Organic,Canada,Winnipeg,8/3/2024,Alberta
2411,3834,3/16/2023,1,15,10.7,PayPal,9.095,Scrunchie Style 28,2,7,10,Luxury Silk Scrunchies,Emma Tremblay,New,Referral,Canada,Halifax,10/1/2023,Ontario
3407,3835,7/31/2024,3,20,10.3,PayPal,24.72,Scrunchie Style 30,2,7,10,Mini Scrunchies,Hannah Chen,Returning,Paid Ads,Canada,Longueuil,4/4/2024,British Columbia
134,3836,5/7/2024,3,5,10.6,Debit,30.21,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Lucas Taylor,Returning,Paid Ads,Canada,Vancouver,3/30/2024,Ontario
2062,3837,10/6/2024,3,5,12.7,Credit Card,36.195,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Ava Lee,New,Paid Ads,Canada,Montreal,9/4/2023,Ontario
4379,3838,9/10/2024,2,10,11.2,Credit Card,20.16,Scrunchie Style 39,3,6,9,Classic Scrunchies,Olivia White,VIP,Referral,Canada,Laval,6/6/2024,Atlantic
2854,3839,7/3/2024,2,5,10.1,PayPal,19.19,Scrunchie Style 9,3,9,12,Seasonal Prints,Rachel Tremblay,New,Paid Ads,Canada,Coquitlam,10/9/2024,British Columbia
3731,3840,8/26/2023,2,20,6.7,PayPal,10.72,Scrunchie Style 14,3,7,10,Luxury Silk Scrunchies,Mia Anderson,VIP,Organic,Canada,Laval,3/29/2024,British Columbia
3493,3841,7/17/2023,2,15,14.8,Debit,25.16,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Benjamin Gagnon,Returning,Email,Canada,Edmonton,8/6/2023,Alberta
127,3842,5/11/2023,4,15,8.2,PayPal,27.88,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Rachel Lopez,New,Referral,Canada,Winnipeg,1/12/2024,Alberta
1796,3843,7/17/2023,1,15,13.8,PayPal,11.73,Scrunchie Style 33,3,4,7,Mini Scrunchies,William Smith,Returning,Paid Ads,Canada,Winnipeg,11/15/2024,British Columbia
1850,3844,11/8/2023,1,15,9.4,Debit,7.99,Scrunchie Style 11,3,7,10,Mini Scrunchies,William Gagnon,Returning,Referral,Canada,Winnipeg,4/8/2023,British Columbia
4314,3845,12/20/2024,3,10,12.2,Credit Card,32.94,Scrunchie Style 40,4,4,9,Luxury Silk Scrunchies,Chloe Morin,New,Organic,Canada,Longueuil,3/15/2024,Atlantic
3977,3846,11/2/2024,1,15,10.1,Credit Card,8.585,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Julia Bouchard,New,Organic,Canada,Coquitlam,5/2/2024,Ontario
4841,3847,5/17/2024,2,20,9.2,Debit,14.72,Scrunchie Style 17,3,4,7,Mini Scrunchies,Madison Martin,New,Referral,Canada,Longueuil,9/8/2024,British Columbia
2728,3848,1/31/2024,1,10,11.5,PayPal,10.35,Scrunchie Style 36,2,6,9,Scrunchie Bundles,Hannah Anderson,New,Referral,Canada,Winnipeg,11/4/2024,British Columbia
3727,3849,2/22/2024,4,10,10.8,Credit Card,38.88,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Noah Clark,Returning,Email,Canada,Halifax,3/17/2024,Quebec
3561,3850,6/6/2024,4,10,8.1,Credit Card,29.16,Scrunchie Style 47,3,4,8,Luxury Silk Scrunchies,Ethan Taylor,Returning,Email,Canada,Calgary,2/22/2024,Quebec
260,3851,12/31/2024,3,5,9,Credit Card,25.65,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Olivia Clark,New,Email,Canada,Vancouver,6/23/2024,Atlantic
1242,3852,12/28/2024,2,10,6.3,PayPal,11.34,Scrunchie Style 49,3,8,11,Luxury Silk Scrunchies,William Hall,New,Paid Ads,Canada,Hamilton,6/17/2023,Alberta
1844,3853,10/20/2024,1,20,7.7,Credit Card,6.16,Scrunchie Style 42,4,7,11,Classic Scrunchies,Benjamin Gagnon,New,Referral,Canada,London,8/16/2024,Atlantic
1513,3854,11/12/2024,3,15,9,Credit Card,22.95,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Daniel Lewis,VIP,Paid Ads,Canada,Laval,12/10/2024,Prairies
4195,3855,3/19/2023,1,5,14.8,Debit,14.06,Scrunchie Style 19,3,8,11,Classic Scrunchies,Benjamin Young,New,Email,Canada,Halifax,5/12/2023,Atlantic
4278,3856,8/17/2023,3,15,10.7,PayPal,27.285,Scrunchie Style 7,2,6,8,Seasonal Prints,Laura Pelletier,New,Organic,Canada,Winnipeg,7/25/2024,Atlantic
2217,3857,4/29/2023,3,0,12.3,PayPal,36.9,Scrunchie Style 24,3,11,14,Classic Scrunchies,Madison Bouchard,New,Paid Ads,Canada,Halifax,6/7/2024,Ontario
2281,3858,9/19/2024,4,5,12.1,PayPal,45.98,Scrunchie Style 42,4,7,11,Classic Scrunchies,James Young,New,Paid Ads,Canada,Surrey,11/25/2023,Quebec
956,3859,9/26/2023,4,20,14.8,Debit,47.36,Scrunchie Style 19,3,8,11,Classic Scrunchies,Emma Gagnon,Returning,Paid Ads,Canada,Halifax,10/28/2024,Alberta
4568,3860,11/23/2024,4,5,11,Credit Card,41.8,Scrunchie Style 11,3,7,10,Mini Scrunchies,Julia Roberts,VIP,Email,Canada,Vancouver,12/9/2024,Prairies
1109,3861,4/27/2024,3,10,11.3,Debit,30.51,Scrunchie Style 3,3,11,15,Seasonal Prints,Zoe Roy,New,Referral,Canada,Mississauga,7/17/2023,Atlantic
4775,3862,12/15/2023,4,5,8.7,Credit Card,33.06,Scrunchie Style 30,2,7,10,Mini Scrunchies,Hannah Tremblay,Returning,Organic,Canada,Halifax,6/11/2024,Atlantic
1543,3863,7/28/2024,4,10,11.6,Debit,41.76,Scrunchie Style 43,4,6,10,Mini Scrunchies,Ethan Anderson,Returning,Paid Ads,Canada,Winnipeg,12/22/2023,Ontario
381,3864,2/28/2024,2,15,12.8,Debit,21.76,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Oliver Tremblay,VIP,Referral,Canada,Halifax,4/8/2023,Atlantic
1256,3865,12/18/2023,1,5,6.9,Credit Card,6.555,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Rachel Gagnon,New,Referral,Canada,London,5/27/2023,Prairies
2299,3866,12/1/2024,1,5,10.3,PayPal,9.785,Scrunchie Style 47,3,4,8,Luxury Silk Scrunchies,Benjamin Martin,New,Paid Ads,Canada,Edmonton,4/14/2024,Quebec
2241,3867,4/21/2023,2,20,9.8,Debit,15.68,Scrunchie Style 35,2,12,14,Seasonal Prints,Daniel Lewis,VIP,Organic,Canada,Halifax,7/2/2024,Prairies
1659,3868,12/8/2024,2,0,7,Debit,14,Scrunchie Style 22,4,7,11,Scrunchie Bundles,Benjamin Smith,Returning,Organic,Canada,Mississauga,7/21/2023,Alberta
2985,3869,8/24/2023,4,5,9.1,Debit,34.58,Scrunchie Style 11,3,7,10,Mini Scrunchies,Benjamin Smith,Returning,Organic,Canada,Mississauga,7/21/2023,Prairies
2649,3870,5/18/2024,4,15,10.8,PayPal,36.72,Scrunchie Style 8,3,3,6,Seasonal Prints,Ethan Young,New,Email,Canada,Edmonton,10/23/2024,British Columbia
3959,3871,2/22/2024,1,10,11.9,Credit Card,10.71,Scrunchie Style 27,3,4,7,Seasonal Prints,Rachel Morin,Returning,Email,Canada,Surrey,5/2/2024,Atlantic
3372,3872,7/24/2024,2,15,8.6,PayPal,14.62,Scrunchie Style 29,2,5,8,Mini Scrunchies,Charlotte Morin,Returning,Organic,Canada,Hamilton,12/14/2024,Alberta
3430,3873,10/26/2023,2,20,10.3,PayPal,16.48,Scrunchie Style 8,3,3,6,Seasonal Prints,Emily Wright,Returning,Paid Ads,Canada,Richmond,6/12/2024,Alberta
1581,3874,5/22/2024,4,5,12.6,Debit,47.88,Scrunchie Style 23,3,8,12,Mini Scrunchies,Rachel Brown,VIP,Email,Canada,Montreal,6/17/2023,British Columbia
4861,3875,8/2/2024,1,0,9.8,Debit,9.8,Scrunchie Style 29,2,5,8,Mini Scrunchies,Zoe Hall,New,Email,Canada,Burnaby,1/9/2024,Quebec
2933,3876,12/7/2024,3,0,14.5,Debit,43.5,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,William Wright,New,Paid Ads,Canada,Halifax,4/9/2023,Quebec
1587,3877,11/27/2024,2,5,6.3,PayPal,11.97,Scrunchie Style 35,2,12,14,Seasonal Prints,Natalie Bouchard,Returning,Paid Ads,Canada,Halifax,1/26/2023,Alberta
2113,3878,1/22/2024,1,0,8.3,PayPal,8.3,Scrunchie Style 8,3,3,6,Seasonal Prints,James Anderson,Returning,Referral,Canada,Laval,9/23/2024,Prairies
3638,3879,12/5/2023,1,15,7.2,Credit Card,6.12,Scrunchie Style 8,3,3,6,Seasonal Prints,Amelia Roy,Returning,Email,Canada,Edmonton,8/31/2024,Quebec
4562,3880,12/14/2023,1,10,10.9,Debit,9.81,Scrunchie Style 45,2,6,8,Luxury Silk Scrunchies,Liam Kaur,Returning,Referral,Canada,Laval,5/2/2023,British Columbia
4984,3881,8/26/2023,2,5,7.6,Debit,14.44,Scrunchie Style 33,3,4,7,Mini Scrunchies,Rachel Smith,Returning,Referral,Canada,Ottawa,3/12/2024,British Columbia
2522,3882,4/30/2023,3,10,12.7,PayPal,34.29,Scrunchie Style 42,4,7,11,Classic Scrunchies,Julia Bouchard,New,Email,Canada,Winnipeg,10/21/2023,Atlantic
3752,3883,4/15/2024,4,0,14.3,Debit,57.2,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Laura Gagnon,New,Referral,Canada,Montreal,6/15/2023,British Columbia
2703,3884,7/7/2023,3,20,7.9,Credit Card,18.96,Scrunchie Style 37,3,8,12,Seasonal Prints,Daniel Kaur,Returning,Paid Ads,Canada,Burnaby,1/13/2024,Prairies
19,3885,9/2/2024,1,10,14.2,PayPal,12.78,Scrunchie Style 17,3,4,7,Mini Scrunchies,Benjamin Brown,Returning,Paid Ads,Canada,Hamilton,3/2/2024,Quebec
2570,3886,11/22/2024,2,20,11.7,PayPal,18.72,Scrunchie Style 22,4,7,11,Scrunchie Bundles,Mia Roy,Returning,Organic,Canada,Red Deer,12/15/2024,Quebec
784,3887,9/9/2023,2,15,7.8,PayPal,13.26,Scrunchie Style 14,3,7,10,Luxury Silk Scrunchies,Laura Young,Returning,Organic,Canada,Longueuil,1/31/2023,Prairies
1707,3888,11/14/2024,3,20,12.6,Debit,30.24,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Charlotte Taylor,Returning,Referral,Canada,Burnaby,4/29/2023,Ontario
415,3889,12/8/2024,3,10,6.8,PayPal,18.36,Scrunchie Style 32,3,6,9,Mini Scrunchies,Natalie Bouchard,Returning,Paid Ads,Canada,Halifax,1/26/2023,Atlantic
364,3890,11/26/2023,2,10,12.2,Credit Card,21.96,Scrunchie Style 14,3,7,10,Luxury Silk Scrunchies,Benjamin Clark,Returning,Paid Ads,Canada,Winnipeg,3/25/2023,Prairies
2576,3891,2/8/2023,3,5,13.8,Credit Card,39.33,Scrunchie Style 44,3,9,12,Luxury Silk Scrunchies,Amelia Singh,Returning,Email,Canada,Edmonton,7/14/2024,Alberta
1104,3892,2/11/2023,4,20,14.6,Credit Card,46.72,Scrunchie Style 20,3,5,8,Mini Scrunchies,Oliver Smith,VIP,Organic,Canada,Surrey,6/24/2024,British Columbia
4892,3893,7/10/2024,4,15,6.5,PayPal,22.1,Scrunchie Style 22,4,7,11,Scrunchie Bundles,Rachel Singh,New,Paid Ads,Canada,Winnipeg,8/11/2024,Prairies
1172,3894,3/24/2023,4,5,6.6,Credit Card,25.08,Scrunchie Style 30,2,7,10,Mini Scrunchies,Grace Young,New,Paid Ads,Canada,Coquitlam,8/30/2023,Atlantic
1699,3895,2/3/2024,1,5,14.4,Credit Card,13.68,Scrunchie Style 33,3,4,7,Mini Scrunchies,Madison Tremblay,Returning,Organic,Canada,Quebec City,9/4/2024,Ontario
443,3896,12/20/2023,3,15,13.1,Debit,33.405,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Emily Lewis,New,Organic,Canada,Toronto,6/9/2024,Prairies
3944,3897,12/18/2024,2,5,13,Debit,24.7,Scrunchie Style 18,2,9,11,Scrunchie Bundles,Chloe Young,New,Email,Canada,Ottawa,9/14/2023,Ontario
4746,3898,5/10/2024,1,15,12.7,PayPal,10.795,Scrunchie Style 46,2,5,8,Classic Scrunchies,Zoe Roy,New,Referral,Canada,Mississauga,7/17/2023,Quebec
4605,3899,4/22/2024,2,0,12.5,Credit Card,25,Scrunchie Style 7,2,6,8,Seasonal Prints,Ava Gagnon,Returning,Organic,Canada,Halifax,3/11/2024,Quebec
4562,3900,12/14/2023,3,5,11.5,Debit,32.775,Scrunchie Style 29,2,5,8,Mini Scrunchies,Liam Kaur,Returning,Referral,Canada,Laval,5/2/2023,British Columbia
2413,3901,12/30/2023,3,10,13.3,Credit Card,35.91,Scrunchie Style 47,3,4,8,Luxury Silk Scrunchies,Liam Patel,New,Paid Ads,Canada,Winnipeg,3/17/2024,British Columbia
2590,3902,4/20/2024,1,0,6.3,PayPal,6.3,Scrunchie Style 9,3,9,12,Seasonal Prints,Olivia Walker,New,Paid Ads,Canada,Toronto,4/14/2024,Alberta
1840,3903,12/3/2023,1,5,12.7,Debit,12.065,Scrunchie Style 47,3,4,8,Luxury Silk Scrunchies,Lucas Walker,Returning,Email,Canada,Montreal,6/5/2023,Ontario
1504,3904,6/13/2023,4,15,11.3,Credit Card,38.42,Scrunchie Style 48,3,4,8,Scrunchie Bundles,Emily Roy,Returning,Organic,Canada,Halifax,10/24/2023,Quebec
723,3905,4/16/2024,1,0,14.2,Credit Card,14.2,Scrunchie Style 41,3,4,8,Mini Scrunchies,Isabella Brown,New,Paid Ads,Canada,Red Deer,2/8/2023,British Columbia
842,3906,2/9/2024,4,0,14.4,Debit,57.6,Scrunchie Style 7,2,6,8,Seasonal Prints,Emma Wright,Returning,Paid Ads,Canada,Hamilton,11/17/2024,Prairies
2348,3907,4/8/2023,1,10,8.2,Debit,7.38,Scrunchie Style 7,2,6,8,Seasonal Prints,Liam Gagnon,New,Referral,Canada,Toronto,10/27/2023,Alberta
2222,3908,5/21/2024,4,5,13.1,PayPal,49.78,Scrunchie Style 49,3,8,11,Luxury Silk Scrunchies,Sophia Smith,Returning,Paid Ads,Canada,Mississauga,10/11/2023,Ontario
646,3909,4/10/2023,3,5,14.6,Debit,41.61,Scrunchie Style 43,4,6,10,Mini Scrunchies,Ella Lee,Returning,Email,Canada,Coquitlam,7/31/2024,Prairies
24,3910,4/16/2023,2,15,8.4,Credit Card,14.28,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Hannah Lopez,New,Email,Canada,Ottawa,3/26/2024,Ontario
3273,3911,3/4/2024,3,0,13.7,PayPal,41.1,Scrunchie Style 46,2,5,8,Classic Scrunchies,Daniel Young,Returning,Email,Canada,Calgary,3/15/2023,Alberta
4827,3912,12/25/2024,4,10,11.3,Debit,40.68,Scrunchie Style 47,3,4,8,Luxury Silk Scrunchies,Rachel Anderson,Returning,Paid Ads,Canada,Quebec City,9/7/2023,Atlantic
7,3913,6/25/2024,3,15,9.6,Debit,24.48,Scrunchie Style 40,4,4,9,Luxury Silk Scrunchies,Emily Lewis,New,Organic,Canada,Toronto,6/9/2024,Ontario
3702,3914,10/10/2023,1,15,13.4,Credit Card,11.39,Scrunchie Style 27,3,4,7,Seasonal Prints,Amelia Young,New,Paid Ads,Canada,Ottawa,10/21/2024,Alberta
3233,3915,3/21/2023,1,10,13.8,Credit Card,12.42,Scrunchie Style 4,4,10,14,Scrunchie Bundles,Rachel Wright,VIP,Email,Canada,Burnaby,3/6/2023,Ontario
2926,3916,8/8/2024,2,5,8.5,Credit Card,16.15,Scrunchie Style 1,2,9,11,Mini Scrunchies,Ava Clark,VIP,Organic,Canada,Halifax,4/27/2024,Prairies
1272,3917,8/1/2024,2,10,13.2,Credit Card,23.76,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Ella Lee,Returning,Email,Canada,Coquitlam,7/31/2024,Ontario
4262,3918,11/16/2023,3,5,6.5,Credit Card,18.525,Scrunchie Style 31,2,12,14,Seasonal Prints,Sarah Lewis,Returning,Paid Ads,Canada,Hamilton,3/17/2023,British Columbia
4524,3919,6/11/2024,2,20,9.8,Credit Card,15.68,Scrunchie Style 1,2,9,11,Mini Scrunchies,Natalie Anderson,New,Email,Canada,Coquitlam,12/2/2023,British Columbia
2193,3920,3/26/2024,1,0,6.6,Credit Card,6.6,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Oliver Taylor,VIP,Referral,Canada,Edmonton,9/10/2023,Ontario
2557,3921,7/29/2024,1,10,8.6,Debit,7.74,Scrunchie Style 19,3,8,11,Classic Scrunchies,Chloe Brown,Returning,Organic,Canada,Longueuil,1/24/2024,Prairies
2955,3922,11/7/2024,1,15,14.6,Debit,12.41,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Olivia Brown,New,Paid Ads,Canada,Burnaby,9/10/2024,British Columbia
1600,3923,11/29/2024,4,5,12.6,PayPal,47.88,Scrunchie Style 5,2,10,13,Scrunchie Bundles,William Chen,Returning,Paid Ads,Canada,Red Deer,6/10/2023,Quebec
1667,3924,2/4/2023,4,0,12.8,Credit Card,51.2,Scrunchie Style 49,3,8,11,Luxury Silk Scrunchies,Mia White,New,Paid Ads,Canada,Winnipeg,7/31/2024,Atlantic
4920,3925,3/16/2023,3,0,7.2,PayPal,21.6,Scrunchie Style 31,2,12,14,Seasonal Prints,Lucas Hall,VIP,Paid Ads,Canada,Quebec City,2/12/2024,Quebec
1062,3926,10/25/2023,4,10,11.2,PayPal,40.32,Scrunchie Style 44,3,9,12,Luxury Silk Scrunchies,Madison Clark,New,Email,Canada,Quebec City,10/8/2024,Ontario
4662,3927,12/23/2023,2,15,9.5,PayPal,16.15,Scrunchie Style 7,2,6,8,Seasonal Prints,Ella Martin,Returning,Email,Canada,Quebec City,10/13/2024,Alberta
3802,3928,2/13/2024,1,10,12.6,Debit,11.34,Scrunchie Style 15,3,8,11,Mini Scrunchies,Grace Lee,New,Referral,Canada,Mississauga,8/24/2024,Ontario
1164,3929,7/14/2024,3,15,7.4,Credit Card,18.87,Scrunchie Style 13,4,10,14,Scrunchie Bundles,William Lewis,New,Referral,Canada,Winnipeg,12/30/2023,Ontario
3880,3930,9/20/2023,4,20,8.5,PayPal,27.2,Scrunchie Style 12,2,6,8,Seasonal Prints,Sophia Smith,Returning,Paid Ads,Canada,Mississauga,10/11/2023,Alberta
1282,3931,3/31/2024,3,10,14.1,Credit Card,38.07,Scrunchie Style 19,3,8,11,Classic Scrunchies,Sophia Lee,New,Referral,Canada,Quebec City,2/5/2024,Prairies
2665,3932,7/21/2023,3,5,7.5,PayPal,21.375,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Chloe Hall,New,Paid Ads,Canada,Surrey,4/6/2023,Atlantic
2896,3933,8/10/2023,2,10,11.7,Credit Card,21.06,Scrunchie Style 27,3,4,7,Seasonal Prints,Daniel Johnson,New,Referral,Canada,Winnipeg,10/23/2024,Ontario
1209,3934,1/19/2024,2,10,8.8,Credit Card,15.84,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Chloe Lewis,VIP,Email,Canada,Winnipeg,11/5/2023,Quebec
303,3935,11/13/2024,2,20,6.7,PayPal,10.72,Scrunchie Style 33,3,4,7,Mini Scrunchies,Julia Singh,VIP,Email,Canada,London,8/30/2023,Atlantic
756,3936,8/29/2023,3,20,8,Credit Card,19.2,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Charlotte White,New,Organic,Canada,Montreal,2/8/2023,Ontario
4260,3937,4/19/2023,3,10,13.8,PayPal,37.26,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Grace Singh,New,Email,Canada,Laval,2/15/2023,Ontario
1227,3938,12/16/2023,2,15,14.2,Debit,24.14,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Chloe Martin,New,Organic,Canada,Winnipeg,3/6/2024,Atlantic
1234,3939,12/15/2024,4,20,9.8,Debit,31.36,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Ella King,VIP,Referral,Canada,Halifax,9/29/2023,Atlantic
3518,3940,10/29/2024,1,20,11.6,Debit,9.28,Scrunchie Style 20,3,5,8,Mini Scrunchies,Olivia Young,Returning,Referral,Canada,Winnipeg,7/1/2024,Ontario
898,3941,9/20/2023,2,15,10.7,PayPal,18.19,Scrunchie Style 36,2,6,9,Scrunchie Bundles,Charlotte White,New,Referral,Canada,Quebec City,3/19/2023,British Columbia
4879,3942,2/7/2024,4,0,8.5,Credit Card,34,Scrunchie Style 37,3,8,12,Seasonal Prints,Noah White,VIP,Email,Canada,Red Deer,7/24/2023,Ontario
3311,3943,2/28/2024,3,20,9.1,PayPal,21.84,Scrunchie Style 45,2,6,8,Luxury Silk Scrunchies,James Tremblay,Returning,Organic,Canada,Halifax,6/20/2024,Alberta
4823,3944,6/4/2024,3,20,10.7,Debit,25.68,Scrunchie Style 9,3,9,12,Seasonal Prints,Hannah Lee,New,Referral,Canada,Mississauga,10/26/2024,Alberta
3363,3945,9/10/2023,4,15,12.3,PayPal,41.82,Scrunchie Style 17,3,4,7,Mini Scrunchies,Ella Wright,Returning,Paid Ads,Canada,Edmonton,10/16/2023,Prairies
2420,3946,12/4/2024,4,15,9.2,PayPal,31.28,Scrunchie Style 35,2,12,14,Seasonal Prints,Sarah Walker,Returning,Organic,Canada,Halifax,12/25/2023,Quebec
2910,3947,9/18/2024,3,10,12.3,Debit,33.21,Scrunchie Style 18,2,9,11,Scrunchie Bundles,Charlotte Johnson,New,Email,Canada,Richmond,8/4/2024,British Columbia
1455,3948,8/10/2023,3,10,14.7,PayPal,39.69,Scrunchie Style 25,3,8,12,Classic Scrunchies,Charlotte Chen,New,Paid Ads,Canada,Halifax,3/31/2023,Prairies
2328,3949,8/15/2024,3,0,6.2,Credit Card,18.6,Scrunchie Style 15,3,8,11,Mini Scrunchies,Grace Wright,Returning,Paid Ads,Canada,Coquitlam,9/30/2024,British Columbia
2364,3950,8/3/2023,3,0,7.5,Credit Card,22.5,Scrunchie Style 23,3,8,12,Mini Scrunchies,Sarah Singh,New,Email,Canada,Red Deer,8/18/2024,Quebec
2013,3951,9/12/2024,2,0,14.3,Debit,28.6,Scrunchie Style 1,2,9,11,Mini Scrunchies,Julia Lopez,VIP,Email,Canada,Ottawa,1/8/2024,Prairies
1101,3952,5/5/2023,3,5,6.6,PayPal,18.81,Scrunchie Style 41,3,4,8,Mini Scrunchies,Emma Wright,Returning,Paid Ads,Canada,Hamilton,11/17/2024,Alberta
816,3953,4/12/2024,3,15,12.9,Debit,32.895,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Isabella Anderson,New,Organic,Canada,Vancouver,7/25/2024,Atlantic
4247,3954,10/14/2024,4,20,11.6,Credit Card,37.12,Scrunchie Style 18,2,9,11,Scrunchie Bundles,William Tremblay,New,Organic,Canada,Laval,10/10/2023,Prairies
1321,3955,9/1/2023,4,15,6.4,PayPal,21.76,Scrunchie Style 1,2,9,11,Mini Scrunchies,Emma Smith,New,Organic,Canada,Calgary,9/1/2024,Atlantic
4765,3956,6/16/2023,4,15,6,Credit Card,20.4,Scrunchie Style 39,3,6,9,Classic Scrunchies,Ethan Johnson,New,Paid Ads,Canada,Halifax,9/25/2023,Alberta
4503,3957,10/31/2023,3,0,10.5,Debit,31.5,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Liam King,New,Referral,Canada,Ottawa,7/7/2023,Atlantic
2335,3958,9/4/2023,4,15,7.1,Credit Card,24.14,Scrunchie Style 31,2,12,14,Seasonal Prints,Chloe Roy,Returning,Referral,Canada,Montreal,9/10/2023,Prairies
4588,3959,10/23/2024,3,5,13.9,Debit,39.615,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Chloe Clark,New,Referral,Canada,Quebec City,9/3/2023,British Columbia
1033,3960,5/15/2023,3,20,10.3,Credit Card,24.72,Scrunchie Style 7,2,6,8,Seasonal Prints,Emily Roy,Returning,Organic,Canada,Halifax,10/24/2023,British Columbia
1156,3961,7/15/2023,4,0,8.1,PayPal,32.4,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Noah Morin,New,Email,Canada,Winnipeg,9/27/2023,Atlantic
1101,3962,5/5/2023,1,10,7.5,PayPal,6.75,Scrunchie Style 8,3,3,6,Seasonal Prints,Emma Wright,Returning,Paid Ads,Canada,Hamilton,11/17/2024,Alberta
